"","Year","Region","SiteCode","TidalHeight","Transect","LongestBladeLengthMean","LongestBladeLengthSe","LongestBladeWidthMean","SheathLengthMean","SheathLengthSe","EpiphyteBladeAreaMean","EpiphyteDryMassMean","EpiphytePerAreaMean","EpiphytePerAreaSe","DensityShootsMean","DensityShootsSd","DensityShootsSe","PercentSeagrassMean","PercentBareMean","PercentOtherMean","PrevalenceMean","SeverityMean","LesionAreaMean","CountBlades","Percent","CountBrokenTip","BladeAreaMean","Meadow","TempAnomTot_January","TempAnomTot_February","TempAnomTot_March","TempAnomTot_April","TempAnomTot_May","TempAnomTot_June","TempAnomTot_July","TempAnomTot_August","TempAnomTot_September","TempAnomWarm_January","TempAnomWarm_February","TempAnomWarm_March","TempAnomWarm_April","TempAnomWarm_May","TempAnomWarm_June","TempAnomWarm_July","TempAnomWarm_August","TempAnomWarm_September","TempAnomCold_January","TempAnomCold_February","TempAnomCold_March","TempAnomCold_April","TempAnomCold_May","TempAnomCold_June","TempAnomCold_July","TempAnomCold_August","TempAnomCold_September","year","region","site_unique_code","epifauna_per_g_transect_all","epifauna_per_g_transect_large","ampithoid_per_g_transect_all","ampithoid_per_g_transect_large","lacuna_per_g_transect_all","lacuna_per_g_transect_large","idoteid_per_g_transect_all","idoteid_per_g_transect_large","epifauna_log_per_g_transect_all","epifauna_log_per_g_transect_large","ampithoid_log_per_g_transect_all","ampithoid_log_per_g_transect_large","lacuna_log_per_g_transect_all","lacuna_log_per_g_transect_large","idoteid_log_per_g_transect_all","idoteid_log_per_g_transect_large","richness_site_all","richness_site_large","GrazingScarsMeanTransect","Salinity","TransectBeginDecimalLatitude","TransectBeginDecimalLongitude","TransectEndDecimalLatitude","TransectEndDecimalLongitude","CanopyHeight","Structure","StructureLog","EpiphytePerAreaMeanMg","DensityLog","Seagrass.WetMass.g","Macroalgae.WetMass.g","macrophyte_wet_mass_g","richness_sample_all","richness_sample_large","richness_site_all","richness_site_large","epifauna_abundance_total","epifauna_abundance_large","mollusca_abundance_all","mollusca_abundance_large","crustacea_abundance_all","crustacea_abundance_large","amphipod_abundance_all","amphipod_abundance_large","gastropod_abundance_all","gastropod_abundance_large","isopod_abundance_all","isopod_abundance_large","ampithoid_abundance_all","ampithoid_abundance_large","idoteid_abundance_all","idoteid_abundance_large","lacuna_abundance_all","lacuna_abundance_large","region","site","year","site.unique.no.year","simpsons","shannon","simpsons.sqrt","shannon.sqrt","abundance","richness"
"AK.B.U2.2019",2019,"AK","B","U",2,701.4,22.5490576299765,5.2,107,30.4072359809306,34.56,0.0036,0.00010703626123257,9.28738523017951e-06,148,87.3307887670017,21.8326971917504,0.4875,0.5125,0,0.4,0.0159881309945926,0.22772945025,20,1,4,30.019125663,"AK_B",15.9190808080808,6.49523232323231,13.2048181818182,5.43506060606062,1.18963636363633,9.2689393939391,9.6342323232323,3.03639393939389,11.6653838383839,15.9190808080808,6.88426262626262,13.3527474747475,8.85541414141415,6.14407070707067,12.9115252525251,15.3686161616161,11.5500707070706,11.7349797979799,0,-0.389030303030311,-0.14792929292929,-3.42035353535353,-4.95443434343434,-3.642585858586,-5.7343838383838,-8.5136767676767,-0.0695959595960005,2019,"AK","AK.B.2019",1.35128925211623,0.886444296135736,0,0,0.190506644982928,0.162562756311381,0,0,0.110320064703583,-0.0559554903766856,-2,-2,-0.745439274106565,-0.79202674637277,-2,-2,26,25,0.6,32.4,55.739585,-133.31212,55.739446,-133.312115,808.4,1196.432,3.07788802023822,0.10703626123257,2.17026171539496,18.895,1.945,20.84,15,13,58,58,99,53,57,28,37,21,12,10,57,28,8,8,0,0,8,8,50,26,"AK","A","2019","AK.A",0.754616875828997,1.7967464415594,0.878683900385391,2.28552664970713,99,12
"AK.B.U3.2019",2019,"AK","B","U",3,696.2,104.508085811577,5.6,97,30.1214209492182,38.12176846328,0.0124,0.00086926786475153,0.00076399979817136,227,24.738633753706,6.18465843842649,0.7225,0.275,0.0025,0.35,0.0371770991338604,0.48259878432,20,1,6,33.26353446992,"AK_B",15.9190808080808,6.49523232323231,13.2048181818182,5.43506060606062,1.18963636363633,9.2689393939391,9.6342323232323,3.03639393939389,11.6653838383839,15.9190808080808,6.88426262626262,13.3527474747475,8.85541414141415,6.14407070707067,12.9115252525251,15.3686161616161,11.5500707070706,11.7349797979799,0,-0.389030303030311,-0.14792929292929,-3.42035353535353,-4.95443434343434,-3.642585858586,-5.7343838383838,-8.5136767676767,-0.0695959595960005,2019,"AK","AK.B.2019",0.888479190276001,0.30940313828784,0,0,0.111367543271584,0.0791966514944641,0.01608544588856,0.01608544588856,-0.169789080277766,-0.495983385652822,-2,-2,-1.04677636612949,-1.12953899891204,-1.68749360748655,-1.68749360748655,26,25,0.6,32.5,55.739239,-133.312157,55.739104,-133.312224,793.2,1800.564,3.25540856272639,0.86926786475153,2.35602585719312,48.0146,0.6368,48.6514,22,18,60,56,426,134,344,90,59,35,19,14,344,90,4,4,2,2,4,4,315,88,"AK","A","2021","AK.A",0.4392426546761,1.06317469858634,0.819506184036198,2.11845712388791,426,13
"AK.C.L4.2019",2019,"AK","C","L",4,503.8,76.3959423006222,4.2,165,27.8657495861855,21.516,0.003,0.00016986739815381,4.73028258970988e-05,185,65.6759722678951,16.4189930669738,0.9125,0.0875,0,0.48,0.0523968826491118,0.331331482624,25,1.25,10,22.450187298392,"AK_C",16.1212424242424,7.10281818181818,13.7610101010101,5.55344444444446,1.39768686868687,9.5285151515149,8.62033333333319,3.55357575757541,11.583464646465,16.1212424242424,7.3590202020202,13.8523737373737,9.15442424242424,5.65959595959599,12.8139696969695,14.2073333333333,11.3149090909089,11.6680101010104,0,-0.256202020202021,-0.0913636363636296,-3.60097979797978,-4.26190909090912,-3.2854545454546,-5.5870000000001,-7.76133333333349,-0.084545454545399,2019,"AK","AK.C.2019",0.667523926249948,0.272012620846537,0,0,0.0917569422218795,0,0.0347898691900918,0.0347898691900918,-0.173652822678996,-0.738865733606287,-2,-2,-1.00300325710707,-2,-1.54959874646909,-1.54959874646909,28,23,0,32,55.707282,-133.343143,55.70731,-133.342896,668.8,1237.28,3.09246799283397,0.16986739815381,2.26717172840301,35.14,3.403,38.543,10,6,52,50,18,11,4,4,5,0,4,0,4,4,0,0,0,0,0,0,4,4,"AK","B","2019","AK.B",0.820987654320988,1.87512185601982,0.861065538965141,2.02553268390723,18,8
"AK.C.L5.2019",2019,"AK","C","L",5,686.2,150.521227738814,4.6,104,17.19302184027,34.3297789356,0.003,0.00011741459389472,3.08055873016723e-05,270,20.7846096908265,5.19615242270663,0.93,0.07,0,0.45,0.0222273469858787,0.2631345357,20,1,11,25.4251383158,"AK_C",16.1212424242424,7.10281818181818,13.7610101010101,5.55344444444446,1.39768686868687,9.5285151515149,8.62033333333319,3.55357575757541,11.583464646465,16.1212424242424,7.3590202020202,13.8523737373737,9.15442424242424,5.65959595959599,12.8139696969695,14.2073333333333,11.3149090909089,11.6680101010104,0,-0.256202020202021,-0.0913636363636296,-3.60097979797978,-4.26190909090912,-3.2854545454546,-5.5870000000001,-7.76133333333349,-0.084545454545399,2019,"AK","AK.C.2019",2.46858190503393,0.659146510794057,0,0,0.0981932443047918,0.0981932443047918,0.224416536821267,0.126223292516475,0.21678551404996,-0.231994724341256,-2,-2,-1.34265936891576,-1.34265936891576,-0.787500235746048,-0.93268976728298,28,23,0.6,31.5,55.707354,-133.342525,55.707385,-133.342278,790.2,2133.54,3.32910078950441,0.11741459389472,2.43136376415899,185.6179,0.1299,185.7478,19,17,52,46,73,35,21,6,32,12,30,11,21,6,1,1,0,0,1,1,18,3,"AK","B","2021","AK.B",0.844060799399512,2.15859576646798,0.907848166697914,2.50739505364863,73,14
"AK.C.L6.2019",2019,"AK","C","L",6,615.6,50.0615621010771,4.6,203.2,11.4690888914508,27.592,0.0028,0.00010705105454481,2.18229713852249e-05,278,19.1833260932509,4.79583152331272,0.96,0.04,0,0.3,0.0244489178723389,0.2800937046,20,1,8,32.982391395,"AK_C",16.1212424242424,7.10281818181818,13.7610101010101,5.55344444444446,1.39768686868687,9.5285151515149,8.62033333333319,3.55357575757541,11.583464646465,16.1212424242424,7.3590202020202,13.8523737373737,9.15442424242424,5.65959595959599,12.8139696969695,14.2073333333333,11.3149090909089,11.6680101010104,0,-0.256202020202021,-0.0913636363636296,-3.60097979797978,-4.26190909090912,-3.2854545454546,-5.5870000000001,-7.76133333333349,-0.084545454545399,2019,"AK","AK.C.2019",0.217857020536285,0.115951376721314,0,0,0.0246047260007616,0,0.0351637190951801,0.0351637190951801,-0.680203656625637,-0.941409760560324,-2,-2,-1.46308041552506,-2,-1.350601315605,-1.350601315605,28,23,0.4,32.3,55.707437,-133.34191,55.707499,-133.341684,818.8,2276.264,3.35722262990854,0.10705105454481,2.44404479591808,67.109,0.538,67.647,9,6,52,50,21,12,5,2,10,4,4,0,5,2,0,0,0,0,0,0,3,1,"AK","B","2019","AK.B",0.820861678004535,1.82261783229026,0.84768812114292,1.91268464529943,21,7
"AK.C.U1.2019",2019,"AK","C","U",1,351,73.0869345368924,4.2,54.2,10.846197490365,11.6485431224,0.0016,0.00014774424904416,3.76566947441796e-05,421,134.278317932072,33.5695794830181,0.65,0.35,0,0.45,0.104896626155559,1.06488515855,20,1,4,24.2799587361,"AK_C",16.1212424242424,7.10281818181818,13.7610101010101,5.55344444444446,1.39768686868687,9.5285151515149,8.62033333333319,3.55357575757541,11.583464646465,16.1212424242424,7.3590202020202,13.8523737373737,9.15442424242424,5.65959595959599,12.8139696969695,14.2073333333333,11.3149090909089,11.6680101010104,0,-0.256202020202021,-0.0913636363636296,-3.60097979797978,-4.26190909090912,-3.2854545454546,-5.5870000000001,-7.76133333333349,-0.084545454545399,2019,"AK","AK.C.2019",3.12705376120486,1.3678530510877,0,0,0.309496163369586,0.16718792372251,0.0960338038989724,0.0960338038989724,0.411851625907889,0.0753163389343252,-2,-2,-0.527048342206582,-0.75588995065142,-1.3472516499769,-1.3472516499769,28,23,0.2,31.3,55.7072,-133.343125,55.707234,-133.342877,405.2,1705.892,3.23195153252391,0.14774424904416,2.62428209583567,178.359,0.1334,178.4924,18,17,52,46,79,54,19,10,43,27,39,23,19,10,4,4,0,0,4,4,11,2,"AK","B","2021","AK.B",0.830315654542541,1.99030450225201,0.885361099778481,2.26824093897822,79,11
"AK.C.U2.2019",2019,"AK","C","U",2,383,16.2080227048212,3.4,72.4,7.08237248385031,12.42084297108,0.00139999999999999,0.00011636914030477,1.44721168892355e-05,396,156.392668199845,39.0981670499611,0.5625,0.3625,0.075,0.7,0.0613793261195764,0.62323395367,20,1,2,15.42738130872,"AK_C",16.1212424242424,7.10281818181818,13.7610101010101,5.55344444444446,1.39768686868687,9.5285151515149,8.62033333333319,3.55357575757541,11.583464646465,16.1212424242424,7.3590202020202,13.8523737373737,9.15442424242424,5.65959595959599,12.8139696969695,14.2073333333333,11.3149090909089,11.6680101010104,0,-0.256202020202021,-0.0913636363636296,-3.60097979797978,-4.26190909090912,-3.2854545454546,-5.5870000000001,-7.76133333333349,-0.084545454545399,2019,"AK","AK.C.2019",2.81957464553359,2.05671135029438,0.0457917391702537,0,0.393609542305176,0.231878535423282,0,0,0.313280631553702,0.175613500250743,-1.49658846024364,-2,-0.496431605384116,-0.696664365002929,-2,-2,28,23,0.6,31.4,55.707282,-133.342503,55.707314,-133.342254,455.4,1803.384,3.25608821220464,0.11636914030477,2.59769518592551,33.602,0.13,33.732,11,11,52,50,29,13,4,3,22,7,20,5,4,3,1,1,0,0,1,1,3,2,"AK","B","2019","AK.B",0.703923900118906,1.56110649698281,0.836974741865097,1.94777751671503,29,8
"AK.C.U3.2019",2019,"AK","C","U",3,581.8,63.4234972230324,4.2,65,3.66060104354463,23.83285804,0.0038,0.000212104574703,0.00010382551302615,508,154.919333848297,38.7298334620742,0.95,0.05,0,0.45,0.0561308665591589,0.51940702143,20,1,6,27.56658065986,"AK_C",16.1212424242424,7.10281818181818,13.7610101010101,5.55344444444446,1.39768686868687,9.5285151515149,8.62033333333319,3.55357575757541,11.583464646465,16.1212424242424,7.3590202020202,13.8523737373737,9.15442424242424,5.65959595959599,12.8139696969695,14.2073333333333,11.3149090909089,11.6680101010104,0,-0.256202020202021,-0.0913636363636296,-3.60097979797978,-4.26190909090912,-3.2854545454546,-5.5870000000001,-7.76133333333349,-0.084545454545399,2019,"AK","AK.C.2019",1.08088482632113,0.684090921075511,0,0,0.0957656719432986,0.0560862814187371,0,0,-0.324068512927833,-0.42884159491156,-2,-2,-1.07062805868445,-1.20863958643182,-2,-2,28,23,0.2,31.8,55.707344,-133.341874,55.707394,-133.341636,646.8,3285.744,3.51663372351828,0.212104574703,2.70586371228392,185.1361,0,185.1361,22,18,52,46,100,65,34,17,47,30,41,25,34,17,4,4,0,0,4,4,22,6,"AK","B","2021","AK.B",0.837,2.17035125505446,0.913371453570351,2.60047522610623,100,16
"AK.D.L4.2019",2019,"AK","D","L",4,418.6,57.8321709777525,4.4,105.8,12.3547561691844,18.325,0.0122,0.00041908277400007,0.00024536272631633,156,52.459508194416,13.114877048604,0.35,0.53,0.12,0.7,0.171168045636225,2.71073623611,20,1,1,20.8407593746,"AK_D",11.3833939393939,-0.708111111111124,11.5825959595959,4.26315151515149,3.26449494949493,13.1352626262624,9.7371616161613,12.9583434343436,21.7928383838383,11.6033737373737,2.00868686868685,12.5188585858586,9.26391919191919,8.05569696969698,18.0731414141414,14.8871212121209,20.1316666666669,21.8767979797979,-0.219979797979801,-2.71679797979797,-0.93626262626263,-5.0007676767677,-4.79120202020205,-4.937878787879,-5.1499595959596,-7.1733232323233,-0.0839595959596,2019,"AK","AK.D.2019",3.99666554362783,0.724956370874182,0.00637730699080392,0.00637730699080392,2.26309472631148,0.261205415577381,0.0294620234517707,0.0294620234517707,0.520579699997554,-0.137794551284966,-1.82146526382038,-1.82146526382038,-0.0572186618200036,-0.766019789591131,-1.58081461534881,-1.58081461534881,25,22,0.8,31.9,55.248734,-132.880842,55.24883,-132.881029,524.4,818.064,2.91278728137251,0.41908277400007,2.19312459835446,36.425,0.624,37.049,20,17,52,50,75,41,26,13,37,19,30,17,26,13,1,1,0,0,1,1,22,13,"AK","B","2019","AK.B",0.832355555555556,2.13071121600493,0.90947428015114,2.55113816603173,75,15
"AK.D.L5.2019",2019,"AK","D","L",5,524.4,87.7613810283316,5,34.4,6.80147042925278,24.949,0.0015,7.43838044123036e-05,2.29292812134736e-05,109,54.881690936049,13.7204227340122,0.47,0.395,0.135,0.55,0.0531578604942268,0.60951434815,20,1,2,22.92024688565,"AK_D",11.3833939393939,-0.708111111111124,11.5825959595959,4.26315151515149,3.26449494949493,13.1352626262624,9.7371616161613,12.9583434343436,21.7928383838383,11.6033737373737,2.00868686868685,12.5188585858586,9.26391919191919,8.05569696969698,18.0731414141414,14.8871212121209,20.1316666666669,21.8767979797979,-0.219979797979801,-2.71679797979797,-0.93626262626263,-5.0007676767677,-4.79120202020205,-4.937878787879,-5.1499595959596,-7.1733232323233,-0.0839595959596,2019,"AK","AK.D.2019",2.73288634883923,0.919507581914251,0,0,0.898738828589119,0.133455968680914,0.0942710157028578,0.0942710157028578,0.438073091756822,-0.0543986374333129,-2,-2,-0.0521705485475977,-0.87792157304261,-1.35107376944982,-1.35107376944982,25,22,0.2,31.9,55.248967,-132.881319,55.249056,-132.881516,558.8,609.092,2.78468289538277,0.0743838044123036,2.03742649794062,74.5302,0.667,75.1972,18,15,52,46,92,41,55,20,17,7,15,5,55,20,1,1,0,0,1,1,50,17,"AK","B","2021","AK.B",0.667769376181474,1.59721355686959,0.867364565866495,2.25219633765422,92,12
"AK.D.L6.2019",2019,"AK","D","L",6,579,81.5364948964573,5.4,153.8,28.4190077237049,30.993,0.0018,8.8475868948114e-05,3.4801596191268e-05,178,20.7846096908265,5.19615242270663,0.7625,0.22,0.0175,0.75,0.00870179299752115,0.170635514,16,0.8,1,28.16739662825,"AK_D",11.3833939393939,-0.708111111111124,11.5825959595959,4.26315151515149,3.26449494949493,13.1352626262624,9.7371616161613,12.9583434343436,21.7928383838383,11.6033737373737,2.00868686868685,12.5188585858586,9.26391919191919,8.05569696969698,18.0731414141414,14.8871212121209,20.1316666666669,21.8767979797979,-0.219979797979801,-2.71679797979797,-0.93626262626263,-5.0007676767677,-4.79120202020205,-4.937878787879,-5.1499595959596,-7.1733232323233,-0.0839595959596,2019,"AK","AK.D.2019",4.9088981259064,1.53154903874598,0.155171076111413,0.0775855380557064,1.82094769711154,0.448445724652776,0.207155358644925,0.207155358644925,0.687174309177987,0.156839885725766,-1.24719295546782,-1.3910330008595,0.250413164756238,-0.493633256881885,-0.666268734675765,-0.666268734675765,25,22,0,31.8,55.249199,-132.881798,55.249298,-132.88198,732.8,1304.384,3.11540546296869,0.088475868948114,2.25042000230889,36.77,0.813,37.583,19,17,52,50,50,33,10,8,15,6,12,5,10,8,0,0,0,0,0,0,7,6,"AK","B","2019","AK.B",0.8808,2.32354541018131,0.915366364170842,2.54966596740401,50,14
"AK.D.U1.2019",2019,"AK","D","U",1,353.9,45.3123603446124,5,87.4,14.4277510374971,12.346,0.001,8.29062141669448e-05,6.65264611117165e-06,96,25.9229627936314,6.48074069840786,0.095,0.58,0.325,0.95,0.13070377813336,1.89005340287,20,1,9,15.5335,"AK_D",11.3833939393939,-0.708111111111124,11.5825959595959,4.26315151515149,3.26449494949493,13.1352626262624,9.7371616161613,12.9583434343436,21.7928383838383,11.6033737373737,2.00868686868685,12.5188585858586,9.26391919191919,8.05569696969698,18.0731414141414,14.8871212121209,20.1316666666669,21.8767979797979,-0.219979797979801,-2.71679797979797,-0.93626262626263,-5.0007676767677,-4.79120202020205,-4.937878787879,-5.1499595959596,-7.1733232323233,-0.0839595959596,2019,"AK","AK.D.2019",8.6553832057682,5.81522304092985,0.0858074480864939,0.0858074480864939,3.77420037931392,2.82180407237843,0.171614896172988,0.171614896172988,0.932857890524012,0.753265886293248,-1.37042426661778,-1.37042426661778,0.577974098193202,0.435722888563133,-1.22597133699542,-1.22597133699542,25,22,0.8,31.9,55.248717,-132.880889,55.248815,-132.881071,441.3,423.648,2.62700516048676,0.0829062141669448,1.98227123303957,88.1623,0,88.1623,15,13,52,46,109,61,53,25,45,28,38,21,53,25,7,7,0,0,6,6,40,12,"AK","B","2021","AK.B",0.766602137867183,1.68444260665302,0.848617439927754,2.01375544148001,109,9
"AK.D.U2.2019",2019,"AK","D","U",2,455,43.1288766373528,5.4,105.8,12.6388290596875,24.287,0.029,0.00150394503567393,0.00141194535265602,153,75.7803844452287,18.9450961113072,0.3,0.3875,0.3125,0.95,0.145004511465447,3.38646927608,20,1,1,22.9882481515,"AK_D",11.3833939393939,-0.708111111111124,11.5825959595959,4.26315151515149,3.26449494949493,13.1352626262624,9.7371616161613,12.9583434343436,21.7928383838383,11.6033737373737,2.00868686868685,12.5188585858586,9.26391919191919,8.05569696969698,18.0731414141414,14.8871212121209,20.1316666666669,21.8767979797979,-0.219979797979801,-2.71679797979797,-0.93626262626263,-5.0007676767677,-4.79120202020205,-4.937878787879,-5.1499595959596,-7.1733232323233,-0.0839595959596,2019,"AK","AK.D.2019",6.81742238338445,2.57139949604738,0.525795528634824,0.105159105726965,4.21577196073444,1.6824278002573,0.218122620421559,0.218122620421559,0.744192189895068,0.334304328304545,-0.987021374289408,-1.32847480134051,0.129257454021406,-0.177073469274295,-0.939792887066056,-0.939792887066056,25,22,0.8,31.8,55.24895,-132.881365,55.249036,-132.881566,560.8,858.024,2.9334994357762,1.50394503567393,2.1846914308176,64.732,0.011,64.743,13,11,52,50,56,20,7,5,32,5,16,1,7,5,1,1,0,0,1,1,7,5,"AK","B","2019","AK.B",0.82780612244898,1.91469067802819,0.869263297097772,2.10460869836951,56,9
"AK.D.U3.2019",2019,"AK","D","U",3,554,72.4368690654145,4.4,89.2,13.7854996282326,26.738,0.00459999999999999,0.00017440694276416,2.39023963357513e-05,116,41.4407207144535,10.3601801786134,0.325,0.4375,0.2375,1,0.0897702899559291,2.17032508555,20,1,8,23.4685,"AK_D",11.3833939393939,-0.708111111111124,11.5825959595959,4.26315151515149,3.26449494949493,13.1352626262624,9.7371616161613,12.9583434343436,21.7928383838383,11.6033737373737,2.00868686868685,12.5188585858586,9.26391919191919,8.05569696969698,18.0731414141414,14.8871212121209,20.1316666666669,21.8767979797979,-0.219979797979801,-2.71679797979797,-0.93626262626263,-5.0007676767677,-4.79120202020205,-4.937878787879,-5.1499595959596,-7.1733232323233,-0.0839595959596,2019,"AK","AK.D.2019",5.36451909274852,2.1246781601287,0,0,3.19176852226519,1.14367046492401,0.170674838111765,0.170674838111765,0.685633598163182,0.162511213854072,-2,-2,0.255517638589757,-0.250264543815622,-0.927353366641374,-0.927353366641374,25,22,1,31.8,55.249177,-132.881852,55.249282,-132.882023,643.2,746.112,2.87280402496731,0.17440694276416,2.06445798922692,99.2741,0,99.2741,20,16,52,46,109,42,75,25,16,6,16,6,75,25,0,0,0,0,0,0,63,13,"AK","B","2021","AK.B",0.641528490867772,1.61907871602236,0.881169333182899,2.39930561757246,109,14
"AK.E.L4.2019",2019,"AK","E","L",4,458.8,87.0352802029154,3.9,104.8,19.3891722360703,18.263030996,0.002,0.00018804592804921,7.96882487029376e-05,308,155.743378671454,38.9358446678636,0.7125,0.0325,0.255,0.8,0.245447809397055,4.21248696192,20,1,1,18.89570854728,"AK_E",13.6373383838384,2.84048484848484,14.1456565656566,4.52445454545453,2.86691919191927,10.540333333333,8.4178383838382,6.5551414141414,13.8878585858583,13.6373383838384,3.7591717171717,14.3634141414141,9.17374747474747,6.58181818181827,15.0662121212119,14.6029797979797,13.936303030303,14.1488989898987,0,-0.918686868686861,-0.217757575757581,-4.64929292929294,-3.714898989899,-4.5258787878789,-6.1851414141415,-7.3811616161616,-0.261040404040401,2019,"AK","AK.E.2019",6.73457960323748,1.5489078131658,0,0,1.32622438069073,0.36232565938777,0.0876472796912389,0.06395284314494,0.72769484052995,0.170346431050862,-2,-2,0.112009353459393,-0.435625831175266,-1.09146094621001,-1.17248611598494,31,22,0.8,30.6,55.597359,-133.163469,55.59744,-133.163257,563.6,1735.888,3.23952170093776,0.18804592804921,2.48855071650044,31.118,0.808,31.926,13,7,56,46,21,8,3,0,10,4,7,2,3,0,1,1,0,0,1,1,3,0,"AK","C","2019","AK.C",0.884353741496599,2.21870193546738,0.895425001854496,2.27886638193074,21,10
"AK.E.L5.2019",2019,"AK","E","L",5,359.2,34.1531843317721,3.7,66.4,7.29794491620758,13.0675346398,0.0016,0.00012263142596917,6.27128031143602e-05,465,79.3557391329281,19.838934783232,0.6125,0.295,0.0925,0.684210526315789,0.111665007188892,1.15164505602105,19,0.95,0,12.6646635392947,"AK_E",13.6373383838384,2.84048484848484,14.1456565656566,4.52445454545453,2.86691919191927,10.540333333333,8.4178383838382,6.5551414141414,13.8878585858583,13.6373383838384,3.7591717171717,14.3634141414141,9.17374747474747,6.58181818181827,15.0662121212119,14.6029797979797,13.936303030303,14.1488989898987,0,-0.918686868686861,-0.217757575757581,-4.64929292929294,-3.714898989899,-4.5258787878789,-6.1851414141415,-7.3811616161616,-0.261040404040401,2019,"AK","AK.E.2019",4.90588584901727,1.69447915250396,0,0,0.767884444770386,0.180051023460751,0.180051023460751,0.180051023460751,0.628170352343339,0.192332080970403,-2,-2,-0.112729775518954,-0.729524760216095,-0.729524760216095,-0.729524760216095,31,22,0.2,31,55.597564,-133.162943,55.597656,-133.162745,425.6,1979.04,3.29645457217695,0.12263142596917,2.66745295288995,163.2996,0.0338,163.3334,22,19,42,40,69,56,43,36,9,8,2,2,43,36,4,4,0,0,4,4,3,1,"AK","C","2021","AK.C",0.739760554505356,1.9046203759868,0.898210723197301,2.47446927829338,69,14
"AK.E.L6.2019",2019,"AK","E","L",6,387.8,21.4415484515461,4,88.6,6.43117407632541,14.7003901564,0.0012,8.39714419122638e-05,1.7673563333896e-05,631,87.3536871955996,21.8384217988999,0.51,0.105,0.2825,0.6,0.257169622098256,1.354649913,20,1,2,9.75721006454,"AK_E",13.6373383838384,2.84048484848484,14.1456565656566,4.52445454545453,2.86691919191927,10.540333333333,8.4178383838382,6.5551414141414,13.8878585858583,13.6373383838384,3.7591717171717,14.3634141414141,9.17374747474747,6.58181818181827,15.0662121212119,14.6029797979797,13.936303030303,14.1488989898987,0,-0.918686868686861,-0.217757575757581,-4.64929292929294,-3.714898989899,-4.5258787878789,-6.1851414141415,-7.3811616161616,-0.261040404040401,2019,"AK","AK.E.2019",7.01382174461541,3.20275882390858,0.0244021473889702,0,1.61358048564877,0.712450620182878,0.401760637955008,0.401760637955008,0.687500316757424,0.388870592454788,-1.61529547701086,-2,0.0992427218321454,-0.230556183708176,-0.673545109940404,-0.673545109940404,31,22,0,31,55.5978,-133.162457,55.597898,-133.16227,476.4,3006.084,3.47800111205487,0.0839714419122638,2.80002935924413,22.703,0.227,22.93,18,9,56,46,33,11,4,2,22,8,16,4,4,2,4,2,0,0,3,2,1,1,"AK","C","2019","AK.C",0.888888888888889,2.39838021508179,0.919319294455879,2.57821595108949,33,14
"AK.E.U1.2019",2019,"AK","E","U",1,249.2,24.5222348084346,3.2,59,3.61939221417077,6.6174905664,0.02,0.00632913491312085,0.00615249907114842,514,259.28105728469,64.8202643211725,0.5625,0.235,0.2025,0.45,0.124417323647977,0.38509547298,20,1,6,7.2955119213,"AK_E",13.6373383838384,2.84048484848484,14.1456565656566,4.52445454545453,2.86691919191927,10.540333333333,8.4178383838382,6.5551414141414,13.8878585858583,13.6373383838384,3.7591717171717,14.3634141414141,9.17374747474747,6.58181818181827,15.0662121212119,14.6029797979797,13.936303030303,14.1488989898987,0,-0.918686868686861,-0.217757575757581,-4.64929292929294,-3.714898989899,-4.5258787878789,-6.1851414141415,-7.3811616161616,-0.261040404040401,2019,"AK","AK.E.2019",15.4783013700219,4.63308745953102,0,0,3.72660767760092,1.01646646685929,0.0437330534417913,0.0437330534417913,1.1554002195949,0.629964979424613,-2,-2,0.570924557180431,0.00223481557750369,-1.50557319036844,-1.50557319036844,31,22,0,22.4,55.597339,-133.163427,55.597417,-133.163212,308.2,1584.148,3.19979575337768,6.32913491312085,2.71096311899528,153.0921,0,153.0921,17,16,42,40,63,54,38,36,18,11,14,8,38,36,1,1,1,1,1,1,3,2,"AK","C","2021","AK.C",0.709498614260519,1.76464078078068,0.881880128385019,2.32264506801894,63,12
"AK.E.U2.2019",2019,"AK","E","U",2,244.2,20.867199141236,2.5,49.8,11.1193524991341,5.5118218624,6e-04,9.56674256889987e-05,3.97428017292988e-05,493,118.045189087343,29.5112972718359,0.425,0.425,0.15,0.75,0.132824141690674,0.708856768,20,1,2,7.4496786016,"AK_E",13.6373383838384,2.84048484848484,14.1456565656566,4.52445454545453,2.86691919191927,10.540333333333,8.4178383838382,6.5551414141414,13.8878585858583,13.6373383838384,3.7591717171717,14.3634141414141,9.17374747474747,6.58181818181827,15.0662121212119,14.6029797979797,13.936303030303,14.1488989898987,0,-0.918686868686861,-0.217757575757581,-4.64929292929294,-3.714898989899,-4.5258787878789,-6.1851414141415,-7.3811616161616,-0.261040404040401,2019,"AK","AK.E.2019",32.3893196819327,10.3455910942217,0,0,5.07875987624639,1.98135159270417,0.123213405618531,0.123213405618531,1.40164505293658,0.959290489140774,-2,-2,0.705625298578456,0.236683149756692,-1.29551828410945,-1.29551828410945,31,22,0.2,30.8,55.597544,-133.162904,55.597638,-133.162711,294,1449.42,3.16119424968939,0.0956674256889987,2.69284691927723,82.158,0.793,82.951,12,5,56,46,17,9,5,0,5,3,1,0,5,0,3,3,0,0,3,3,2,0,"AK","C","2019","AK.C",0.85121107266436,2.03773419478515,0.879513266018077,2.15654850839504,17,9
